Date;Week;Day;Holiday
7-10-2021;41;5;0
8-10-2021;41;6;0
9-10-2021;41;7;0
10-10-2021;42;1;0
11-10-2021;42;2;0
12-10-2021;42;3;0
13-10-2021;42;4;0
14-10-2021;42;5;0
15-10-2021;42;6;0
16-10-2021;42;7;1
17-10-2021;43;1;1
18-10-2021;43;2;1
19-10-2021;43;3;1
20-10-2021;43;4;1
21-10-2021;43;5;1
22-10-2021;43;6;1
23-10-2021;43;7;1
24-10-2021;44;1;1
25-10-2021;44;2;0
26-10-2021;44;3;0
27-10-2021;44;4;0
28-10-2021;44;5;0
29-10-2021;44;6;0
30-10-2021;44;7;0
31-10-2021;45;1;0
1-11-2021;45;2;0
2-11-2021;45;3;0
3-11-2021;45;4;0
4-11-2021;45;5;0
5-11-2021;45;6;0
6-11-2021;45;7;0
7-11-2021;46;1;0
8-11-2021;46;2;0
9-11-2021;46;3;0
10-11-2021;46;4;0
11-11-2021;46;5;0
12-11-2021;46;6;0
13-11-2021;46;7;0
14-11-2021;47;1;0
15-11-2021;47;2;0
16-11-2021;47;3;0
17-11-2021;47;4;0
18-11-2021;47;5;0
19-11-2021;47;6;0
20-11-2021;47;7;0
21-11-2021;48;1;0
22-11-2021;48;2;0
23-11-2021;48;3;0
24-11-2021;48;4;0
25-11-2021;48;5;0
26-11-2021;48;6;0
27-11-2021;48;7;0
28-11-2021;49;1;0
29-11-2021;49;2;0
30-11-2021;49;3;0
1-12-2021;49;4;0
2-12-2021;49;5;0
3-12-2021;49;6;0
4-12-2021;49;7;0
5-12-2021;50;1;0
6-12-2021;50;2;0
7-12-2021;50;3;0
8-12-2021;50;4;0
9-12-2021;50;5;0
10-12-2021;50;6;0
11-12-2021;50;7;0
12-12-2021;51;1;0
13-12-2021;51;2;0
14-12-2021;51;3;0
15-12-2021;51;4;0
16-12-2021;51;5;0
17-12-2021;51;6;0
18-12-2021;51;7;0
19-12-2021;52;1;0
20-12-2021;52;2;0
21-12-2021;52;3;0
22-12-2021;52;4;0
23-12-2021;52;5;0
24-12-2021;52;6;0
25-12-2021;52;7;1
26-12-2021;53;1;1
27-12-2021;53;2;1
28-12-2021;53;3;1
29-12-2021;53;4;1
30-12-2021;53;5;1
31-12-2021;53;6;1
